<-114.072930,-260.981528,39.525436>,<-0.937125,0.336218,0.093567,0.000000,-0.282357,-0.888003,0.362940,0.000000,0.205114,0.313700,0.927103,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42181>
<65.071899,-239.822359,375.837807>,<0.727084,0.389538,-0.565340,0.000000,-0.683651,0.486372,-0.544118,0.000000,0.063011,0.782114,0.619941,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42350>
<-10.993611,-337.894324,-50.745463>,<-0.148175,0.342388,0.927801,0.000000,-0.946606,0.222512,-0.233292,0.000000,-0.286323,-0.912830,0.291136,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42312>
<69.305633,-88.396023,117.598095>,<0.636428,-0.619852,0.459067,0.000000,0.750328,0.635465,-0.182187,0.000000,-0.178792,0.460400,0.869520,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42197>
<119.233913,-256.142144,-47.181305>,<0.878608,-0.025479,-0.476864,0.000000,-0.290486,-0.821099,-0.491339,0.000000,-0.379034,0.570216,-0.728826,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42610>
<4.353856,-89.513236,-8.085168>,<0.032407,0.929133,0.368322,0.000000,0.931997,0.105017,-0.346918,0.000000,-0.361013,0.354518,-0.862547,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42837>
<5.827296,-285.011930,191.884308>,<0.033800,-0.888020,-0.458562,0.000000,-0.985377,0.047059,-0.163761,0.000000,0.167002,0.457391,-0.873444,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42788>
<-48.484436,-254.270610,329.564941>,<-0.453632,-0.800673,-0.391331,0.000000,-0.865230,0.500898,-0.021874,0.000000,0.213531,0.328669,-0.919990,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42500>
<21.051177,-18.154454,273.378232>,<0.005376,-0.841582,-0.540102,0.000000,0.998887,-0.020786,0.042330,0.000000,-0.046851,-0.539729,0.840534,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42275>
<10.679936,-7.335001,492.725536>,<0.071351,-0.980888,-0.181020,0.000000,0.989128,0.046184,0.139619,0.000000,-0.128590,-0.189014,0.973518,0.000000,0.000000,0.000000,0.000000,1.000000>,<25.000000>,<Cylinders2_4>,<1>,<42803>
<48.014196,-126.949287,-82.017653>,<-0.070050,0.345324,0.935866,0.000000,-0.562693,0.760989,-0.322914,0.000000,-0.823693,-0.549225,0.141004,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn26>,<1>,<42661>
<-53.926010,-331.204329,0.032516>,<0.028385,-0.427717,0.903467,0.000000,-0.223571,-0.883651,-0.411312,0.000000,0.974274,-0.190314,-0.120708,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut26>,<1>,<42258>
<-81.628781,-193.429984,416.509026>,<0.201683,0.710523,0.674152,0.000000,-0.791908,-0.286745,0.539127,0.000000,0.576372,-0.642599,0.504838,0.000000,0.000000,0.000000,0.000000,1.000000>,<20.000000>,<iPyramid_Tall>,<-1>,<37427>
<126.144557,-209.878596,8.761929>,<-0.636334,-0.764759,0.101104,0.000000,0.420541,-0.234034,0.876569,0.000000,-0.646703,0.600309,0.470536,0.000000,0.000000,0.000000,0.000000,1.000000>,<20.000000>,<iPyramid_Tall>,<-1>,<20864>
