<65.552074,269.413555,-200.988963>,<0.299159,0.490729,-0.818345,0.000000,-0.320515,0.859471,0.398221,0.000000,0.898763,0.143161,0.414404,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43047>
<97.802964,225.629755,-127.916688>,<-0.091643,0.384578,-0.918532,0.000000,-0.446220,0.808760,0.383138,0.000000,0.890219,0.444979,0.097489,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<42962>
<83.443754,163.651067,-381.933301>,<0.436041,0.359967,-0.824798,0.000000,0.679160,0.469689,0.564034,0.000000,0.590432,-0.806112,-0.039671,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<42960>
<-55.034069,-66.674883,-102.050598>,<-0.899405,-0.436964,-0.011507,0.000000,0.299354,-0.634917,0.712227,0.000000,-0.318523,0.637136,0.701855,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43100>
<-42.925679,242.035405,-111.293453>,<0.887372,-0.204847,-0.413048,0.000000,-0.167423,0.691556,-0.702653,0.000000,0.429582,0.692668,0.579371,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<42999>
<-57.110581,-50.403151,-67.550113>,<-0.849250,-0.070486,-0.523265,0.000000,-0.376915,-0.613079,0.694312,0.000000,-0.369742,0.786871,0.494090,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43153>
<78.240343,-87.970091,-290.291296>,<-0.511929,0.450602,0.731359,0.000000,-0.375741,-0.883074,0.281069,0.000000,0.772494,-0.130914,0.621381,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43026>
<-96.049116,-55.155521,-147.260327>,<0.107316,-0.225446,-0.968327,0.000000,-0.957833,0.237653,-0.161484,0.000000,0.266531,0.944826,-0.190435,0.000000,0.000000,0.000000,0.000000,1.000000>,<20.000000>,<iTallElipsoid>,<-2>,<14776>
<-20.700595,-42.445667,-56.600465>,<-0.998834,0.036222,0.031912,0.000000,0.002042,-0.628752,0.777603,0.000000,0.048231,0.776762,0.627945,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43198>
<-95.715844,249.905308,-281.539592>,<0.494542,-0.409905,-0.766424,0.000000,0.278227,0.910065,-0.307199,0.000000,0.823418,-0.061317,0.564112,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43041>
