<-15.721514,49.012501,146.638256>,<-0.015309,0.000000,-0.999883,0.000000,0.000000,1.000000,0.000000,0.000000,0.999883,0.000000,-0.015309,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<26601>
<43.273383,43.064222,142.228212>,<0.196133,0.164893,-0.966614,0.000000,0.164893,0.966177,0.198276,0.000000,0.966614,-0.198276,0.162310,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<26604>
<-22.740249,378.101990,448.369743>,<-0.258075,0.000000,0.966125,0.000000,0.000000,1.000000,0.000000,0.000000,-0.966125,0.000000,-0.258075,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<38615>
<-79.103570,368.837136,464.144513>,<-0.137502,-0.384914,0.912652,0.000000,-0.384914,0.869751,0.308828,0.000000,-0.912652,-0.308828,-0.267751,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<39287>
<-18.907683,-210.794998,-273.372181>,<-0.448710,0.000000,-0.893677,0.000000,0.000000,1.000000,0.000000,0.000000,0.893677,0.000000,-0.448710,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<9816>
<36.265606,-206.732758,-251.020426>,<-0.270291,-0.181935,-0.945432,0.000000,-0.181935,0.973943,-0.135408,0.000000,0.945432,0.135408,-0.296348,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<10509>
<-16.741414,187.576508,413.755525>,<-0.258967,0.000000,-0.965886,0.000000,0.000000,1.000000,0.000000,0.000000,0.965886,0.000000,-0.258967,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<37071>
<38.542270,186.360000,435.893136>,<-0.475797,0.068245,-0.876903,0.000000,0.068245,0.996844,0.040550,0.000000,0.876903,-0.040550,-0.478953,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<38454>
<72.748567,133.715840,424.556549>,<0.707765,0.224241,0.669914,0.000000,0.224241,0.827934,-0.514045,0.000000,-0.669914,0.514045,0.535698,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<37721>
<-33.038533,308.820007,250.145465>,<-0.001449,0.000000,-0.999999,0.000000,0.000000,1.000000,0.000000,0.000000,0.999999,0.000000,-0.001449,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<30965>
<25.774644,311.872337,257.965959>,<-0.245260,-0.131917,-0.960440,0.000000,-0.131917,0.986025,-0.101744,0.000000,0.960440,0.101744,-0.259234,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<30968>
<96.302330,-176.154007,-468.075277>,<-0.886808,0.000000,0.462139,0.000000,0.000000,1.000000,0.000000,0.000000,-0.462139,0.000000,-0.886808,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<2262>
<60.395814,-177.092338,-421.142393>,<-0.674587,-0.071286,0.734745,0.000000,-0.071286,0.996965,0.031278,0.000000,-0.734745,-0.031278,-0.677622,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<3640>
<-87.976588,209.566623,397.193261>,<0.965530,-0.057246,0.253920,0.000000,-0.057246,0.904928,0.421696,0.000000,-0.253920,-0.421696,0.870458,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<36392>
<-102.007121,185.330414,344.160114>,<0.975916,-0.043510,0.213765,0.000000,-0.043510,0.921398,0.386178,0.000000,-0.213765,-0.386178,0.897313,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<34306>
<-34.051294,-314.717987,-492.707986>,<-0.643067,0.000000,0.765810,0.000000,0.000000,1.000000,0.000000,0.000000,-0.765810,0.000000,-0.643067,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<755>
<-78.287737,-322.131209,-453.592623>,<-0.480772,-0.516283,0.708738,0.000000,-0.516283,0.819994,0.247107,0.000000,-0.708738,-0.247107,-0.660778,0.000000,0.000000,0.000000,0.000000,1.000000>,<50.000000>,<Actine>,<0>,<2132>
<6.197589,359.876831,44.254443>,<0.502193,-0.304688,-0.809301,0.000000,-0.710260,-0.679186,-0.185033,0.000000,-0.493288,0.667736,-0.557490,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<22732>
<-10.444026,385.204311,108.545909>,<-0.224507,-0.418782,-0.879897,0.000000,0.356467,-0.875659,0.325812,0.000000,-0.906933,-0.240507,0.345873,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<25506>
<-12.598066,-360.798537,-300.093479>,<0.190228,-0.977994,0.085676,0.000000,0.978358,0.181612,-0.099164,0.000000,0.081422,0.102686,0.991376,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<8301>
<92.187510,331.973251,110.935356>,<-0.353938,-0.087841,0.931135,0.000000,0.913514,0.181015,0.364316,0.000000,-0.200551,0.979550,0.016176,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<25467>
<25.016835,206.372125,137.714005>,<-0.662108,0.686354,-0.300884,0.000000,0.730661,0.501987,-0.462756,0.000000,-0.166575,-0.526239,-0.833862,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<26048>
<-53.681822,-296.104030,-172.644332>,<-0.843137,-0.030578,0.536829,0.000000,-0.081583,0.994098,-0.071508,0.000000,-0.531474,-0.104087,-0.840655,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<13188>
<41.616317,325.251384,-463.721148>,<0.954312,-0.298422,0.015224,0.000000,0.072547,0.181969,-0.980624,0.000000,0.289870,0.936927,0.195305,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<2694>
<92.104323,309.989930,-495.691481>,<-0.402698,0.777236,-0.483464,0.000000,0.901341,0.244716,-0.357350,0.000000,-0.159434,-0.579670,-0.799101,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<1302>
<-10.179809,393.905863,-511.228833>,<0.497101,0.510826,-0.701390,0.000000,0.708708,-0.705409,-0.011466,0.000000,-0.500624,-0.491381,-0.712685,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<681>
<91.458604,394.967088,459.197747>,<0.399077,-0.597696,0.695340,0.000000,0.260635,-0.653118,-0.710990,0.000000,0.879095,0.464969,-0.104863,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<39327>
<128.275588,390.723492,-359.303233>,<-0.332467,0.667342,0.666424,0.000000,0.236340,0.743026,-0.626144,0.000000,-0.913022,-0.050670,-0.404751,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<6899>
<112.571080,377.086772,409.724421>,<-0.293428,0.131861,-0.946844,0.000000,-0.947124,0.094414,0.306663,0.000000,0.129833,0.986762,0.097185,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<37243>
<127.358316,357.035964,-373.262928>,<-0.515270,-0.045398,-0.855824,0.000000,0.849952,0.100985,-0.517092,0.000000,0.109900,-0.993852,-0.013448,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<6179>
<-121.611319,341.902981,-69.415324>,<-0.408212,-0.912868,0.005917,0.000000,-0.506911,0.221278,-0.833113,0.000000,0.759213,-0.343086,-0.553071,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<18570>
<94.596852,399.906786,-403.502233>,<0.962411,0.254032,0.096085,0.000000,-0.261385,0.962423,0.073624,0.000000,-0.073771,-0.095972,0.992647,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<4827>
<-10.717105,356.414618,-510.992128>,<-0.039112,0.824643,-0.564299,0.000000,-0.780416,0.327473,0.532646,0.000000,0.624036,0.461222,0.630757,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<651>
<-11.294222,323.372125,-491.709169>,<-0.182979,0.398742,-0.898623,0.000000,0.222989,-0.873399,-0.432955,0.000000,-0.957494,-0.279605,0.070898,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<1311>
<110.545365,219.498563,337.609963>,<0.740446,0.650669,-0.168431,0.000000,-0.527524,0.717896,0.454251,0.000000,0.416483,-0.247497,0.874807,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<34348>
<110.444947,224.362655,370.291619>,<0.025096,-0.469391,-0.882634,0.000000,0.980135,0.185309,-0.070680,0.000000,0.196736,-0.863327,0.464717,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<35728>
<128.475321,-321.246315,-440.588362>,<0.671353,-0.222771,-0.706865,0.000000,-0.263775,0.819486,-0.508788,0.000000,0.692609,0.528029,0.491404,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<2834>
<127.698512,204.544003,353.277026>,<0.030770,-0.561704,0.826766,0.000000,-0.262456,-0.802673,-0.535567,0.000000,0.964453,-0.200510,-0.172120,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<35024>
<54.877051,-3.868103,-482.970725>,<-0.212856,-0.500992,0.838868,0.000000,0.714177,-0.665691,-0.216350,0.000000,0.666816,0.553048,0.499494,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<1720>
<-115.645076,340.615803,-513.009843>,<0.619617,-0.564213,-0.545654,0.000000,0.400648,-0.370447,0.838004,0.000000,-0.674949,-0.737857,-0.003484,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<630>
<111.148992,-318.457949,-483.327118>,<0.538628,0.832327,-0.130811,0.000000,-0.830256,0.550755,0.085696,0.000000,0.143372,0.062448,0.987697,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<1453>
<-89.219371,239.244057,-489.551160>,<-0.508764,0.860776,0.014987,0.000000,0.849913,0.499418,0.168015,0.000000,0.137139,0.098218,-0.985670,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<1231>
<75.597895,-360.443735,-374.861798>,<-0.325639,-0.867078,0.377008,0.000000,-0.160930,0.443753,0.881581,0.000000,-0.931698,0.226405,-0.284042,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<5546>
<127.373690,398.271071,-291.992748>,<0.448896,0.515725,0.729740,0.000000,-0.430941,0.840345,-0.328802,0.000000,-0.782804,-0.166877,0.599474,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<9659>
<127.950435,-314.622008,-515.190248>,<-0.270076,0.588740,0.761868,0.000000,-0.772035,-0.605241,0.194025,0.000000,0.575345,-0.535787,0.617989,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<74>
<129.855212,315.778153,-66.852153>,<-0.144937,0.809248,0.569308,0.000000,-0.398474,0.478920,-0.782211,0.000000,-0.905656,-0.340226,0.253051,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<18569>
<5.920951,396.729718,398.697800>,<-0.045159,0.723720,0.688614,0.000000,0.816712,0.423700,-0.391741,0.000000,-0.575276,0.544708,-0.610205,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<37252>
<92.798635,-384.842902,-457.626899>,<0.738715,0.379372,0.557115,0.000000,0.673739,-0.391831,-0.626533,0.000000,-0.019394,0.838180,-0.545049,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<2082>
<93.348020,392.732090,440.091912>,<0.451717,0.778550,-0.435673,0.000000,-0.689567,0.614531,0.383209,0.000000,0.566082,0.127324,0.814457,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<38637>
<127.088234,228.226137,-473.469283>,<-0.179418,-0.887350,0.424758,0.000000,0.852029,0.075678,0.517996,0.000000,-0.491789,0.454844,0.742470,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<1934>
<74.354150,-387.576948,-394.062418>,<0.814003,0.451457,0.365495,0.000000,0.526190,-0.839613,-0.134807,0.000000,0.246015,0.302053,-0.921000,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<4841>
<76.444827,378.090424,402.958539>,<0.615574,0.336301,-0.712720,0.000000,-0.137732,0.936367,0.322871,0.000000,0.775950,-0.100586,0.622723,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<37241>
<-118.681456,374.414371,113.807533>,<-0.816382,0.284091,-0.502805,0.000000,0.298395,0.952918,0.053919,0.000000,0.494450,-0.106016,-0.862717,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<25500>
<127.220491,393.193008,160.893962>,<-0.355268,-0.484574,0.799358,0.000000,-0.922009,0.040867,-0.385006,0.000000,0.153897,-0.873795,-0.461300,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<27599>
<74.407240,-315.829388,-405.278963>,<-0.041338,0.745149,0.665615,0.000000,0.601064,-0.513611,0.612312,0.000000,0.798131,0.425389,-0.426650,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<4211>
<129.094119,-383.189384,-457.888811>,<0.749734,0.598058,0.283240,0.000000,-0.131746,0.554356,-0.821786,0.000000,-0.648492,0.578806,0.494411,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<2084>
<75.879168,-314.225862,-445.442392>,<-0.401176,-0.678503,0.615380,0.000000,0.391454,-0.734367,-0.554499,0.000000,0.828144,0.018441,0.560213,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<2831>
<-115.547006,-313.558514,-517.230638>,<-0.029420,0.944741,-0.326496,0.000000,0.968376,0.107900,0.224957,0.000000,0.247754,-0.309553,-0.918039,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<60>
<111.118493,-385.761803,242.885448>,<0.566614,0.557844,-0.606431,0.000000,-0.767871,0.624427,-0.143055,0.000000,0.298869,0.546718,0.782162,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<30373>
<133.642454,184.921498,26.916857>,<-0.898195,-0.232127,-0.373313,0.000000,-0.206597,-0.526687,0.824571,0.000000,-0.388024,0.817751,0.425111,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<21899>
<-106.253715,92.114629,436.494428>,<0.740321,-0.622020,-0.254982,0.000000,0.343399,0.023836,0.938887,0.000000,-0.577929,-0.782639,0.231247,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<38371>
<-105.739271,101.777138,255.921717>,<0.139946,0.811768,-0.566964,0.000000,-0.607370,-0.381842,-0.696634,0.000000,-0.781996,0.441848,0.439606,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<30781>
<127.131951,28.337889,504.704809>,<-0.225252,-0.724910,0.650974,0.000000,0.306239,-0.686960,-0.659017,0.000000,0.924921,0.050909,0.376735,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<41084>
<103.359829,-333.798000,-187.796297>,<-0.237335,-0.748089,0.619706,0.000000,0.093081,-0.652511,-0.752041,0.000000,0.966958,-0.120803,0.224496,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<13167>
<57.215856,-388.338826,91.683617>,<-0.129302,0.949963,-0.284342,0.000000,0.860873,-0.034768,-0.507630,0.000000,-0.492116,-0.310420,-0.813302,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<24160>
<-99.714465,286.136408,533.448587>,<0.331850,-0.113446,-0.936486,0.000000,0.219438,-0.956226,0.193596,0.000000,-0.917455,-0.269745,-0.292429,0.000000,0.000000,0.000000,0.000000,1.000000>,<75.000000>,<iBigCuboid>,<0>,<41986>
<108.936610,-348.258217,-510.931619>,<-0.544841,-0.717940,0.433255,0.000000,-0.809203,0.585633,-0.047173,0.000000,-0.219860,-0.376293,-0.900036,0.000000,0.000000,0.000000,0.000000,1.000000>,<15.000000>,<iTallCuboid>,<0>,<43>
